,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,Heading_2_Szone,distance,approaching,EVT1,EVT2,EVT3
10192,240.0476226806641,376.87396240234375,240.0476226806641,376.87396240234375,else,,341.17369394128036,off,False,437.61165786537816,True,,,
10193,243.86746215820312,379.4396362304688,243.86746215820312,379.4396362304688,else,,339.48194838796,off,False,435.94985397101505,True,,,
10194,249.693603515625,384.13525390625,249.693603515625,384.13525390625,else,,337.3466982171503,off,False,433.9583386818224,True,,,
10195,256.45361328125,391.2466735839844,256.45361328125,391.2466735839844,else,,336.1200347501441,off,False,432.8081919055388,True,,,
10196,262.1587829589844,395.243896484375,262.1587829589844,395.243896484375,else,,334.00155986378775,off,False,430.7621015594408,True,,,
10197,262.1587829589844,399.8800659179688,262.1587829589844,399.8800659179688,else,,336.869613318581,off,False,433.65361542977325,False,,,
10198,262.6422424316406,402.0195617675781,262.6422424316406,402.0195617675781,else,,337.90021459783367,off,False,434.6227983238425,False,,,
10199,263.39263916015625,404.7925720214844,263.39263916015625,404.7925720214844,else,,339.1085883492735,off,False,435.79656182424543,False,,,
10200,263.39263916015625,408.3594055175781,263.39263916015625,408.3594055175781,else,,341.53725602049997,off,False,438.07066967982985,False,,,
10201,264.6079406738281,410.6200866699219,264.6079406738281,410.6200866699219,else,,342.1446602197934,off,False,438.5908649850844,False,,,
10202,267.60186767578125,412.6541442871094,267.60186767578125,412.6541442871094,else,,341.30450993420925,off,False,437.62598212681036,True,,,
10203,272.24102783203125,413.7771911621094,272.24102783203125,413.7771911621094,else,,338.80773608081745,off,False,434.85002796953813,True,,,
10204,277.3695068359375,417.8672790527344,277.3695068359375,417.8672790527344,else,,337.84716426314395,off,False,433.7205028410831,True,,,
10205,281.5155334472656,421.0014343261719,281.5155334472656,421.0014343261719,else,,337.4817460641842,off,False,432.7611303624365,True,,,
10206,285.1493530273437,423.1262512207031,285.1493530273437,423.1262512207031,else,,337.52364609355,off,False,431.54424345446415,True,,,
10207,286.9997253417969,424.7583312988281,286.9997253417969,424.7583312988281,else,,339.29568655890074,off,False,431.31737633832427,True,,,
10208,290.3319091796875,427.7101135253906,290.3319091796875,427.7101135253906,else,,340.484179664254,off,False,430.9529888766289,True,,,
10209,293.8039245605469,430.7255859375,293.8039245605469,430.7255859375,else,,,,False,430.5796290998054,True,,,
10210,297.3359375,433.3654174804688,297.3359375,433.3654174804688,else,,,,False,429.94601163637384,True,,,
10211,298.7221984863281,433.390625,298.7221984863281,433.390625,else,,,,False,428.9892160915028,True,,,
10212,303.7339782714844,436.3369140625,303.7339782714844,436.3369140625,else,,,,False,427.6040320254555,True,,,
10213,310.5816650390625,440.5518493652344,310.5816650390625,440.5518493652344,else,,,,False,425.9713971068827,True,,,
10214,317.75640869140625,443.43853759765625,317.75640869140625,443.43853759765625,else,,,,False,423.2764059530374,True,,,
10215,320.9312744140625,445.8082275390625,320.9312744140625,445.8082275390625,else,,,,False,422.9437587808571,True,,,
10216,325.7214660644531,451.02783203125,325.7214660644531,451.02783203125,else,,,,False,423.7637247861624,False,,,
10217,329.3937683105469,454.48431396484375,329.3937683105469,454.48431396484375,else,,,,False,424.0515769269826,False,,,
10218,333.1175231933594,458.6072387695313,333.1175231933594,458.6072387695313,else,,,,False,424.8851641952929,False,,,
10219,335.8560791015625,461.9831848144531,335.8560791015625,461.9831848144531,else,,,,False,425.8130795154197,False,,,
10220,338.9971618652344,466.5294799804688,338.9971618652344,466.5294799804688,else,,,,False,427.463086511864,False,,,
