,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,NHaxis_angle,Heading_2_Szone,distance,approaching,EVT1,EVT2,EVT3
0,554.0718994140625,225.5414123535156,554.0718994140625,225.5414123535156,S,,,,102.4928639587079,False,107.81334586845247,False,,1.0,
1,554.0718994140625,225.5414123535156,554.0718994140625,225.5414123535156,S,,28.381314454848855,on,102.37398277747187,False,107.81334586845247,False,,,
2,554.1331176757812,225.5414123535156,554.1331176757812,225.5414123535156,S,,29.29238474913977,on,101.93477845441754,False,107.78728133718883,True,,,
3,554.1331176757812,223.8173828125,554.1331176757812,223.8173828125,S,,30.05771122494196,off,100.88218567390105,False,106.22966508080924,True,,,
4,554.8778076171875,223.55245971679688,554.8778076171875,223.55245971679688,S,,29.35371772832221,on,100.8510054531713,False,105.67064305360137,True,,,
5,554.974609375,222.4838104248047,554.974609375,222.4838104248047,S,,29.566444467447447,on,100.76244474286845,False,104.66363376705526,True,,,
6,555.0385131835938,221.6280059814453,555.0385131835938,221.6280059814453,S,,29.003182501035283,on,100.35736426819363,False,103.86403997921241,True,,,
7,555.0385131835938,221.6280059814453,555.0385131835938,221.6280059814453,S,,26.958359405710116,on,99.7506073550553,False,103.86403997921241,False,,,
8,555.6962890625,221.6280059814453,555.6962890625,221.6280059814453,S,,17.87377442722265,on,100.29403593606396,False,103.58099394625984,True,,,
9,556.1246337890625,221.7206115722656,556.1246337890625,221.7206115722656,S,,16.07277132450065,on,101.0642981453662,False,103.48236948206859,True,,,
10,556.256103515625,222.0765686035156,556.256103515625,222.0765686035156,S,,14.736245422442481,on,101.25455589538282,False,103.74935778041082,False,,,
11,556.256103515625,222.0765686035156,556.256103515625,222.0765686035156,S,,14.363417081948286,on,101.18164610962988,False,103.74935778041082,False,,,
12,556.2945556640625,222.09466552734372,556.2945556640625,222.09466552734372,S,,13.367577651897518,on,101.26703470215699,False,103.74956359091068,False,,,
13,556.2945556640625,222.21286010742188,556.2945556640625,222.21286010742188,S,,,,100.4720292340731,False,103.85677095992526,False,,,
14,556.2945556640625,222.94647216796875,556.2945556640625,222.94647216796875,S,,,,100.39597603377484,False,104.5227173476876,False,,,
15,556.9995727539062,223.49151611328125,556.9995727539062,223.49151611328125,S,,20.430391954723753,on,101.70755455653367,False,104.7266269530326,False,,,
16,557.3878173828125,224.01974487304688,557.3878173828125,224.01974487304688,S,,22.850164379321843,on,102.28786165798465,False,105.05041414904345,False,,,
17,557.6732177734375,223.49151611328125,557.6732177734375,223.49151611328125,S,,23.432260686548602,on,101.70915239797242,False,104.45183647628174,True,,,
18,557.6640625,223.5384521484375,557.6640625,223.5384521484375,S,,24.36059870546278,on,101.21159658169479,False,104.49845665330751,False,,,
19,557.6732177734375,223.5384521484375,557.6732177734375,223.5384521484375,S,,26.07788993657797,on,101.23307576440622,False,104.49474787076204,True,,,
